counterparty 1 (reporting counterparty),counterparty 2,report submitting entity,uti,trade or allege,direction,direction of leg 1,direction of leg 2,report tracking number,isin,unique product identifier (upi),product classification,contract type,asset class,underlying identification type,underlying identification,confirmation timestamp,confirmed,clearing obligation,cleared,clearing timestamp,central counterparty,master agreement type,master agreement version,intragroup,ptrr,type of ptrr technique,ptrr service provider,venue of execution,execution timestamp,effective date,expiration date,early termination date,final contractual settlement date,delivery type,price,price currency,notional amount of leg 1,notional currency 1,effective date of the notional amount of leg 1,end date of the notional amount of leg 1,notional amount in effect on associated effective date of leg 1,total notional quantity of leg 1,effective date of the notional quantity of leg 1,end date of the notional quantity of leg 1,notional quantity in effect on associated effective date of leg 1,notional amount of leg 2,notional currency 2,effective date of the notional amount of leg 2,end date of the notional amount of leg 2,notional amount in effect on associated effective date of leg 2,total notional quantity of leg 2,effective date of the notional quantity of leg 2,end date of the notional quantity of leg 2,notional quantity in effect on associated effective date of leg 2,fixed rate of leg 1 or coupon,fixed rate or coupon day count convention leg 1,fixed rate or coupon payment frequency period leg 1,fixed rate or coupon payment frequency period multiplier leg 1,identifier of the floating rate of leg 1,indicator of the floating rate of leg 1,floating rate day count convention of leg 1,floating rate payment frequency period of leg 1,floating rate payment frequency period multiplier of leg 1,floating rate reference period of leg 1 – time period,floating rate reference period of leg 1 – multiplier,floating rate reset frequency period of leg 1,floating rate reset frequency multiplier of leg 1,fixed rate of leg 2,fixed rate day count convention leg 2,fixed rate payment frequency period leg 2,fixed rate payment frequency period multiplier leg 2,identifier of the floating rate of leg 2,indicator of the floating rate of leg 2,floating rate day count convention of leg 2,floating rate payment frequency period of leg 2,floating rate payment frequency period multiplier of leg 2,floating rate reference period of leg 2 – time period,floating rate reference period of leg 2 – multiplier,floating rate reset frequency period of leg 2,floating rate reset frequency multiplier of leg 2,option type,option style,maturity date of the underlying,seniority,reference entity,index factor,tranche,level
X3CZP3CK64YBHON1LE12,6B2PBRV1FCJDMR45RZ53,X3CZP3CK64YBHON1LE12,6B2PBRV1FCJDMR45RZ5323569674,Trade,,MAKE_Trade,TAKE_Trade,,EZDPSXZ1Z9P1,,JFTXFP,FORW,CURR,,,2024-06-07T11:48:21Z,ECNF,UKWN,N,,,ISDA,2002.0,False,False,,,NWNV,2024-05-28T14:47:12Z,2024-05-28,2024-06-26,,2024-06-26,PHYS,,,200000000.0,EUR,,,,,,,,217694000.0,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,6B2PBRV1FCJDMR45RZ53,X3CZP3CK64YBHON1LE12,6B2PBRV1FCJDMR45RZ5323569674,Allege,,MAKE,,,,,JFTXFP,FORW,CURR,,,2024-06-07T11:48:21Z,ECNF,UKWN,N,,,ISDA,2002.0,False,False,,,NWNV,2024-05-28T14:47:12Z,2024-05-28,2024-06-26,,2024-06-26,PHYS,,,200000000.0,EUR,,,,,,,,217694000.0,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,7CUNS533WID6K7DGFI87,X3CZP3CK64YBHON1LE12,549300ROEJDDAXM6LU05BBG0000000000B6666B1C8D90C0053,Trade,,MAKE_Trade,TAKE_Trade,,,QZKC6FFQL6Q3,JFTXFP,FORW,CURR,,,2024-06-13T11:18:25Z,ECNF,UKWN,N,,,ISDA,1992.0,False,False,,,BMTF,2024-06-11T08:46:58Z,2024-06-11,2026-03-13,,2026-03-13,PHYS,,,2000000.0,EUR,,,,,,,,2212398.0,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,7CUNS533WID6K7DGFI87,X3CZP3CK64YBHON1LE12,549300ROEJDDAXM6LU05BBG0000000000B6666B1C8D90C0053,Allege,,MAKE,,,,QZKC6FFQL6Q3,JFTXFP,FORW,CURR,,,2024-06-13T11:18:25Z,ECNF,UKWN,N,,,ISDA,1992.0,False,False,,,BMTF,2024-06-11T08:46:58Z,2024-06-11,2026-03-13,,2026-03-13,PHYS,,,2000000.0,EUR,,,,,,,,2212398.0,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,529900W3MOO00A18X956,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12FX120L231213A1F3E8,Trade,,TAKE_Trade,MAKE_Trade,,EZSP5B0YZM27,,JFTXFP,FORW,CURR,,,2024-06-03T13:54:46Z,ECNF,UKWN,N,,,ISDA,1992.0,False,False,,,NWNV,2023-12-13T10:39:37Z,2023-12-13,2024-07-15,,2024-07-15,PHYS,,,25000000.0,EUR,,,,,,,,9788750000.0,HUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,529900W3MOO00A18X956,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12FX120L231213A1F3E8,Allege,,TAKE,,,,,JFTXFP,FORW,CURR,,,2024-06-03T13:54:46Z,ECNF,UKWN,N,,,ISDA,1992.0,False,False,,,NWNV,2023-12-13T10:39:37Z,2023-12-13,2024-07-15,,2024-07-15,PHYS,,,25000000.0,EUR,,,,,,,,9788750000.0,HUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,TO822O0VT80V06K0FH57,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B6641C0EDD90C0029,Trade,,MAKE_Trade,TAKE_Trade,BBG0000000000B6641C0EDD90C0029,,,JFTXFP,FORW,,,,,NCNF,UKWN,,,,,,,,,,,2024-05-13T14:12:05Z,2024-05-13,,,,,,,1600000.0,NZD,,,,,,,,963209.6,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X3CZP3CK64YBHON1LE12,TO822O0VT80V06K0FH57,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B6641C0EDD90C0029,Allege,BYER_Allege,,,890818318,,,SFAXXP,SWAP,,,,2024-05-13T14:12:00Z,ECNF,FLSE,,,,,,,,,,,2024-05-13T00:00:00Z,2024-05-14,,,,,0.05,NZD,1600000.0,NZD,,,,,,,,963217.6,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X3CZP3CK64YBHON1LE12,TO822O0VT80V06K0FH57,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B666FD96043280048,Trade,,MAKE_Trade,TAKE_Trade,BBG0000000000B666FD96043280048,EZ27CQQBJD25,,JFTXFP,FORW,CURR,,,2024-06-17T11:55:30Z,ECNF,UKWN,N,,,ISDA,2002.0,False,False,,,BTFE,2024-06-17T11:43:19Z,2024-06-17,2024-06-27,,2024-06-27,PHYS,,,600000.0,SGD,,,,,,,,443637.03,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,TO822O0VT80V06K0FH57,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B666FD96043280048,Allege,,MAKE,,BBG0000000000B666FD96043280048,,,JFTXFP,FORW,CURR,,,2024-06-17T11:55:30Z,ECNF,UKWN,N,,,ISDA,2002.0,False,False,,,BTFE,2024-06-17T11:43:19Z,2024-06-17,2024-06-27,,2024-06-27,PHYS,,,600000.0,SGD,,,,,,,,443637.03,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,TO822O0VT80V06K0FH57,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B665D2901E620005F,Trade,,TAKE_Trade,MAKE_Trade,BBG0000000000B665D2901E620005F,,,JFTXFP,FORW,,,,,,UKWN,,,,,,,,,,,2024-06-03T08:16:58Z,,,,,,,,16400000.0,DKK,,,,,,,,2382327.2,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X3CZP3CK64YBHON1LE12,TO822O0VT80V06K0FH57,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B665D2901E620005F,Allege,BYER_Allege,,,892587038,,,SFAXXP,SWAP,,,,,,FLSE,,,,,,,,,,,2024-06-03T00:00:00Z,,,,,,0.27891,DKK,16400000.0,DKK,,,,,,,,2381869.8,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X3CZP3CK64YBHON1LE12,TO822O0VT80V06K0FH57,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B6656FA3DE0340045,Trade,,MAKE_Trade,TAKE_Trade,BBG0000000000B6656FA3DE0340045,EZ2G5J88LZ24,,JFTXFP,FORW,CURR,,,2024-05-29T13:29:19Z,ECNF,UKWN,,,,ISDA,2002.0,False,,,,BTFE,2024-05-29T13:04:17Z,2024-05-29,2024-06-05,,2024-06-05,PHYS,,,1400000.0,NZD,,,,,,,,858341.4,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,TO822O0VT80V06K0FH57,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B6656FA3DE0340045,Allege,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X3CZP3CK64YBHON1LE12,TO822O0VT80V06K0FH57,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B665427D0B23C001D,Trade,,TAKE_Trade,MAKE_Trade,BBG0000000000B665427D0B23C001D,,,JFTXFP,FORW,,,,,,UKWN,,,,,,,,,,,2024-05-28T08:50:27Z,,,,,,,,17300000.0,DKK,,,,,,,,2520394.91,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X3CZP3CK64YBHON1LE12,TO822O0VT80V06K0FH57,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B665427D0B23C001D,Allege,BYER_Allege,,,892064257,,,SFAXXP,SWAP,,,,,,FLSE,,,,,,,,,,,2024-05-28T00:00:00Z,,,,,,0.21574,DKK,17300000.0,DKK,,,,,,,,2520021.8,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X3CZP3CK64YBHON1LE12,TO822O0VT80V06K0FH57,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B665D5FE1DE040018,Trade,,MAKE_Trade,TAKE_Trade,BBG0000000000B665D5FE1DE040018,EZBW6C49T398,,JFTXFP,FORW,CURR,,,2024-06-03T14:06:31Z,ECNF,UKWN,,,,ISDA,2002.0,False,,,,BTFE,2024-06-03T13:48:15Z,2024-06-03,2024-06-18,,2024-06-18,PHYS,,,1400000.0,NZD,,,,,,,,862118.6,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,TO822O0VT80V06K0FH57,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B665D5FE1DE040018,Allege,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X3CZP3CK64YBHON1LE12,TO822O0VT80V06K0FH57,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B6657343FB23C0036,Trade,,TAKE_Trade,MAKE_Trade,BBG0000000000B6657343FB23C0036,,,JFTXFP,FORW,,,,,,UKWN,,,,,,,,,,,2024-05-30T12:16:02Z,2024-05-30,,,,,,,752815.19,EUR,,,,,,,,1100000.0,SGD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X3CZP3CK64YBHON1LE12,TO822O0VT80V06K0FH57,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B6657343FB23C0036,Allege,BYER_Allege,,,892363603,,,SFAXXP,SWAP,,,,,,FLSE,,,,,,,,,,,2024-05-30T00:00:00Z,2024-05-31,,,,,0.65,EUR,752781.7,EUR,,,,,,,,1100000.0,SGD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X3CZP3CK64YBHON1LE12,529900X4EEX1U9LN3U39,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12FX120L231130A2BBED,Trade,,MAKE_Trade,TAKE_Trade,,EZ3Y5P58NL68,,JFTXFP,FORW,CURR,,,2023-12-22T12:53:19Z,ECNF,UKWN,N,,,ISDA,1992.0,False,False,,,NWNV,2023-11-30T13:51:57Z,2023-11-30,2025-03-20,,2025-03-20,PHYS,,,13680478.46,EUR,,,,,,,,15280000.0,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,529900X4EEX1U9LN3U39,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12FX120L231130A2BBED,Allege,,MAKE,,,,,JFTXFP,FORW,CURR,,,2023-12-22T12:53:19Z,ECNF,UKWN,N,,,ISDA,1992.0,False,False,,,NWNV,2023-11-30T13:51:57Z,2023-11-30,2025-03-20,,2025-03-20,PHYS,,,13680478.46,EUR,,,,,,,,15280000.0,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,529900X4EEX1U9LN3U39,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12FX120L231130A2BBEE,Trade,,MAKE_Trade,TAKE_Trade,,EZ0LKPX3XXV1,,JFTXFP,FORW,CURR,,,2023-12-22T12:53:08Z,ECNF,UKWN,N,,,ISDA,1992.0,False,False,,,NWNV,2023-11-30T13:51:57Z,2023-11-30,2025-11-20,,2025-11-20,PHYS,,,13544298.19,EUR,,,,,,,,15280000.0,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,529900X4EEX1U9LN3U39,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12FX120L231130A2BBEE,Allege,,MAKE,,,,,JFTXFP,FORW,CURR,,,2023-12-22T12:53:08Z,ECNF,UKWN,N,,,ISDA,1992.0,False,False,,,NWNV,2023-11-30T13:51:57Z,2023-11-30,2025-11-20,,2025-11-20,PHYS,,,13544298.19,EUR,,,,,,,,15280000.0,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,529900A6YNTSD5044867,X3CZP3CK64YBHON1LE12,635400MQZIPRVPDDZK76632379174L1A0,Trade,,MAKE_Trade,TAKE_Trade,632379174,EZCKMBSWLS41,,JFTXFP,FORW,CURR,,,2024-05-15T09:10:38Z,ECNF,UKWN,N,,,DERV,2001.0,False,False,,,FXRQ,2024-05-15T09:02:42Z,2024-05-15,2025-05-23,,2025-05-23,PHYS,,,30864888.18,EUR,,,,,,,,360000000.0,SEK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,529900A6YNTSD5044867,X3CZP3CK64YBHON1LE12,635400MQZIPRVPDDZK76632379174L1A0,Allege,,MAKE,,632379174,,,JFTXFP,FORW,CURR,,,2024-05-15T09:10:38Z,ECNF,UKWN,N,,,DERV,2001.0,False,False,,,FXRQ,2024-05-15T09:02:42Z,2024-05-15,2025-05-23,,2025-05-23,PHYS,,,30864888.18,EUR,,,,,,,,360000000.0,SEK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,529900A6YNTSD5044867,X3CZP3CK64YBHON1LE12,635400MQZIPRVPDDZK76560367203L1A0,Trade,,MAKE_Trade,TAKE_Trade,RTNNotProvided,EZTHWF2B8SR3,,JFTXFP,FORW,CURR,,,2023-08-09T09:39:57Z,ECNF,UKWN,N,,,DERV,2001.0,False,False,,,FXRQ,2023-08-09T09:33:04Z,2023-08-09,2025-06-13,,2025-06-13,PHYS,,,70815887.54,EUR,,,,,,,,80000000.0,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,529900A6YNTSD5044867,X3CZP3CK64YBHON1LE12,635400MQZIPRVPDDZK76560367203L1A0,Allege,,MAKE,,RTNNotProvided,,,JFTXFP,FORW,CURR,,,2023-08-09T09:39:57Z,ECNF,UKWN,N,,,DERV,2001.0,False,False,,,FXRQ,2023-08-09T09:33:04Z,2023-08-09,2025-06-13,,2025-06-13,PHYS,,,70815887.54,EUR,,,,,,,,80000000.0,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,529900A6YNTSD5044867,X3CZP3CK64YBHON1LE12,635400MQZIPRVPDDZK76584202008L1A0,Trade,,TAKE_Trade,MAKE_Trade,RTNNotProvided,EZRMSWW12BB0,,JFTXFP,FORW,CURR,,,2023-11-15T13:38:18Z,ECNF,UKWN,N,,,DERV,2001.0,False,False,,,FXRQ,2023-11-15T13:21:00Z,2023-11-15,2024-11-22,,2024-11-22,PHYS,,,20000000.0,CHF,,,,,,,,21218200.55,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,529900A6YNTSD5044867,X3CZP3CK64YBHON1LE12,635400MQZIPRVPDDZK76584202008L1A0,Allege,,TAKE,,RTNNotProvided,,,JFTXFP,FORW,CURR,,,2023-11-15T13:38:18Z,ECNF,UKWN,N,,,DERV,2001.0,False,False,,,FXRQ,2023-11-15T13:21:00Z,2023-11-15,2024-11-22,,2024-11-22,PHYS,,,20000000.0,CHF,,,,,,,,21218200.55,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,984500F1U6V1F3C9DB39,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12FX120L231116A19C97,Trade,,TAKE_Trade,MAKE_Trade,,EZ7XF48HM0R6,,JFTXFP,FORW,CURR,,,2024-02-02T17:45:10Z,YCNF,UKWN,N,,,ISDA,2002.0,False,False,,,NWNV,2022-10-11T09:50:11Z,2022-10-11,2024-10-15,,2024-10-15,PHYS,,,24573559.0,EUR,,,,,,,,24723457.71,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,984500F1U6V1F3C9DB39,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12FX120L231116A19C97,Allege,,TAKE,,,,,JFTXFP,FORW,CURR,,,2024-02-02T17:45:10Z,YCNF,UKWN,N,,,ISDA,2002.0,False,False,,,NWNV,2022-10-11T09:50:11Z,2022-10-11,2024-10-15,,2024-10-15,PHYS,,,24573559.0,EUR,,,,,,,,24723457.71,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,9845008F0583B2LFE036,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12FX120L240226A40F5A,Trade,,TAKE_Trade,MAKE_Trade,,EZ6XN4LJW6K0,,JFTXFP,FORW,CURR,,,2024-02-27T17:03:15Z,YCNF,UKWN,N,,,OTHR,,False,False,,,NWNV,2024-02-26T16:52:38Z,2024-02-26,2025-10-31,,2025-10-31,PHYS,,,184119.26,EUR,,,,,,,,207797.0,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,9845008F0583B2LFE036,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12FX120L240226A40F5A,Allege,,TAKE,,,,,JFTXFP,FORW,CURR,,,2024-02-27T17:03:15Z,YCNF,UKWN,N,,,OTHR,,False,False,,,NWNV,2024-02-26T16:52:38Z,2024-02-26,2025-10-31,,2025-10-31,PHYS,,,184119.26,EUR,,,,,,,,207797.0,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,9845008F0583B2LFE036,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12FX120L231124A26E02,Trade,,MAKE_Trade,TAKE_Trade,,EZ6XN4LJW6K0,,JFTXFP,FORW,CURR,,,2023-11-27T15:32:54Z,YCNF,UKWN,N,,,OTHR,,False,False,,,NWNV,2023-11-24T13:32:53Z,2023-11-24,2025-10-31,,2025-10-31,PHYS,,,25639879.5,EUR,,,,,,,,28937168.0,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,9845008F0583B2LFE036,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12FX120L231124A26E02,Allege,,MAKE,,,,,JFTXFP,FORW,CURR,,,2023-11-27T15:32:54Z,YCNF,UKWN,N,,,OTHR,,False,False,,,NWNV,2023-11-24T13:32:53Z,2023-11-24,2025-10-31,,2025-10-31,PHYS,,,25639879.5,EUR,,,,,,,,28937168.0,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,9845003B9E8C05F8B804,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12FX120L240424A50287,Trade,,MAKE_Trade,TAKE_Trade,,EZSJPVH3L4G4,,JFTXFP,FORW,CURR,,,2024-04-26T16:54:44Z,YCNF,UKWN,N,,,ISDA,2002.0,False,False,,,NWNV,2024-04-24T15:53:08Z,2024-04-24,2024-07-29,,2024-07-29,PHYS,,,58823946.58,EUR,,,,,,,,64971049.0,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,9845003B9E8C05F8B804,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12FX120L240424A50287,Allege,,MAKE,,,,,JFTXFP,FORW,CURR,,,2024-04-26T16:54:44Z,YCNF,UKWN,N,,,ISDA,2002.0,False,False,,,NWNV,2024-04-24T15:53:08Z,2024-04-24,2024-07-29,,2024-07-29,PHYS,,,58823946.58,EUR,,,,,,,,64971049.0,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,9845003B9E8C05F8B804,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12FX120L240424A4F2AB,Trade,,MAKE_Trade,TAKE_Trade,,EZW10S5Y1524,,JFTXFP,FORW,CURR,,,2024-04-26T16:54:44Z,YCNF,UKWN,N,,,ISDA,2002.0,False,False,,,NWNV,2024-04-24T15:46:45Z,2024-04-24,2024-07-29,,2024-07-29,PHYS,,,27209906.58,EUR,,,,,,,,24176002.0,GBP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,9845003B9E8C05F8B804,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12FX120L240424A4F2AB,Allege,,MAKE,,,,,JFTXFP,FORW,CURR,,,2024-04-26T16:54:44Z,YCNF,UKWN,N,,,ISDA,2002.0,False,False,,,NWNV,2024-04-24T15:46:45Z,2024-04-24,2024-07-29,,2024-07-29,PHYS,,,27209906.58,EUR,,,,,,,,24176002.0,GBP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,9845003B9E8C05F8B804,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12FX120L240424A4F2AF,Trade,,MAKE_Trade,TAKE_Trade,,EZW10S5Y1524,,JFTXFP,FORW,CURR,,,2024-04-26T16:54:44Z,YCNF,UKWN,N,,,ISDA,2002.0,False,False,,,NWNV,2024-04-24T15:46:46Z,2024-04-24,2024-07-29,,2024-07-29,PHYS,,,49447045.58,EUR,,,,,,,,43933700.0,GBP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,9845003B9E8C05F8B804,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12FX120L240424A4F2AF,Allege,,MAKE,,,,,JFTXFP,FORW,CURR,,,2024-04-26T16:54:44Z,YCNF,UKWN,N,,,ISDA,2002.0,False,False,,,NWNV,2024-04-24T15:46:46Z,2024-04-24,2024-07-29,,2024-07-29,PHYS,,,49447045.58,EUR,,,,,,,,43933700.0,GBP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,9845003B9E8C05F8B804,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12FX120L240424A4F2AD,Trade,,MAKE_Trade,TAKE_Trade,,EZW10S5Y1524,,JFTXFP,FORW,CURR,,,2024-04-26T16:54:44Z,YCNF,UKWN,N,,,ISDA,2002.0,False,False,,,NWNV,2024-04-24T15:46:45Z,2024-04-24,2024-07-29,,2024-07-29,PHYS,,,110137722.0,EUR,,,,,,,,97857366.0,GBP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,9845003B9E8C05F8B804,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12FX120L240424A4F2AD,Allege,,MAKE,,,,,JFTXFP,FORW,CURR,,,2024-04-26T16:54:44Z,YCNF,UKWN,N,,,ISDA,2002.0,False,False,,,NWNV,2024-04-24T15:46:45Z,2024-04-24,2024-07-29,,2024-07-29,PHYS,,,110137722.0,EUR,,,,,,,,97857366.0,GBP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,9845003B9E8C05F8B804,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12FX120L240424A4F2B1,Trade,,MAKE_Trade,TAKE_Trade,,EZW10S5Y1524,,JFTXFP,FORW,CURR,,,2024-04-26T16:54:44Z,YCNF,UKWN,N,,,ISDA,2002.0,False,False,,,NWNV,2024-04-24T15:46:46Z,2024-04-24,2024-07-29,,2024-07-29,PHYS,,,56855149.13,EUR,,,,,,,,50515800.0,GBP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,9845003B9E8C05F8B804,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12FX120L240424A4F2B1,Allege,,MAKE,,,,,JFTXFP,FORW,CURR,,,2024-04-26T16:54:44Z,YCNF,UKWN,N,,,ISDA,2002.0,False,False,,,NWNV,2024-04-24T15:46:46Z,2024-04-24,2024-07-29,,2024-07-29,PHYS,,,56855149.13,EUR,,,,,,,,50515800.0,GBP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
